Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0;-;-
Wählende;852;-;-;852;-;-
Ungültige Stimmen;10;1,2 %;-;5;0,6 %;-
Gültige Stimmen;842;98,8 %;-;847;99,4 %;-
SPD;310;36,8 %;-;294;34,7 %;-
AfD;135;16,0 %;-;115;13,6 %;-
CDU;221;26,2 %;-;163;19,2 %;-
GRÜNE/B 90;32;3,8 %;-;40;4,7 %;-
DIE LINKE;48;5,7 %;-;28;3,3 %;-
BVB / FREIE WÄHLER;44;5,2 %;-;30;3,5 %;-
FDP;22;2,6 %;-;11;1,3 %;-
Tierschutzpartei;-;-;-;13;1,5 %;-
Plus;15;1,8 %;-;9;1,1 %;-
BSW;-;-;-;138;16,3 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;6;0,7 %;-
EB Müller;15;1,8 %;-;-;-;-
