Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;647;-;-;647;-;-
Wählende;430;66,5 %;+90;430;66,5 %;+90
Ungültige Stimmen;8;1,9 %;+01;5;1,2 %;-04
Gültige Stimmen;422;98,1 %;-01;425;98,8 %;+04
SPD;105;24,9 %;-14;94;22,1 %;-36
AfD;220;52,1 %;+144;203;47,8 %;+109
CDU;40;9,5 %;-35;27;6,4 %;-48
GRÜNE/B 90;5;1,2 %;-51;4;0,9 %;-37
DIE LINKE;8;1,9 %;-46;6;1,4 %;-56
BVB / FREIE WÄHLER;31;7,3 %;+01;16;3,8 %;-22
FDP;2;0,5 %;-24;3;0,7 %;-29
Tierschutzpartei;-;-;-;4;0,9 %;-06
Plus;1;0,2 %;+02;1;0,2 %;-21
BSW;-;-;-;62;14,6 %;+146
III. Weg;-;-;-;2;0,5 %;+05
DKP;-;-;-;0;0,0 %;00
DLW;10;2,4 %;+24;2;0,5 %;+05
WU;-;-;-;1;0,2 %;+02
