Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.048;-;-;1.048;-;-
Wählende;529;50,5 %;-;529;50,5 %;-
Ungültige Stimmen;3;0,6 %;-;1;0,2 %;-
Gültige Stimmen;526;99,4 %;-;528;99,8 %;-
SPD;137;26,0 %;-;146;27,7 %;-
AfD;179;34,0 %;-;173;32,8 %;-
CDU;57;10,8 %;-;56;10,6 %;-
GRÜNE/B 90;6;1,1 %;-;10;1,9 %;-
DIE LINKE;21;4,0 %;-;15;2,8 %;-
BVB / FREIE WÄHLER;121;23,0 %;-;39;7,4 %;-
FDP;4;0,8 %;-;2;0,4 %;-
Tierschutzpartei;-;-;-;9;1,7 %;-
Plus;-;-;-;1;0,2 %;-
BSW;-;-;-;73;13,8 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;1;0,2 %;-
DLW;-;-;-;1;0,2 %;-
WU;-;-;-;2;0,4 %;-
dieBasis;0;0,0 %;-;-;-;-
EB Link;1;0,2 %;-;-;-;-
