Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;115;-;-;115;-;-
Wählende;71;61,7 %;+86;71;61,7 %;+86
Ungültige Stimmen;2;2,8 %;+14;2;2,8 %;+17
Gültige Stimmen;69;97,2 %;-14;69;97,2 %;-17
SPD;27;39,1 %;+57;22;31,9 %;+18
AfD;21;30,4 %;+25;22;31,9 %;+15
CDU;10;14,5 %;-65;8;11,6 %;-111
GRÜNE/B 90;0;0,0 %;-40;0;0,0 %;-37
DIE LINKE;3;4,3 %;-19;2;2,9 %;-19
BVB / FREIE WÄHLER;6;8,7 %;+39;0;0,0 %;-37
FDP;2;2,9 %;+03;1;1,4 %;-07
Tierschutzpartei;-;-;-;0;0,0 %;-07
Plus;-;-;-;0;0,0 %;-15
BSW;-;-;-;14;20,3 %;+203
III. Weg;0;0,0 %;00;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;0;0,0 %;00
WU;-;-;-;0;0,0 %;00
