Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;362;-;-;362;-;-
Wählende;212;58,6 %;-;212;58,6 %;-
Ungültige Stimmen;0;0,0 %;-;0;0,0 %;-
Gültige Stimmen;212;100,0 %;-;212;100,0 %;-
SPD;85;40,1 %;-;58;27,4 %;-
AfD;66;31,1 %;-;65;30,7 %;-
CDU;25;11,8 %;-;22;10,4 %;-
GRÜNE/B 90;12;5,7 %;-;27;12,7 %;-
DIE LINKE;5;2,4 %;-;6;2,8 %;-
BVB / FREIE WÄHLER;12;5,7 %;-;3;1,4 %;-
FDP;3;1,4 %;-;1;0,5 %;-
Tierschutzpartei;-;-;-;2;0,9 %;-
Plus;3;1,4 %;-;3;1,4 %;-
BSW;-;-;-;25;11,8 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
EB Müller;1;0,5 %;-;-;-;-
