Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;776;-;-;776;-;-
Wählende;495;63,8 %;+41;495;63,8 %;+41
Ungültige Stimmen;5;1,0 %;-09;4;0,8 %;-09
Gültige Stimmen;490;99,0 %;+09;491;99,2 %;+09
SPD;144;29,4 %;+61;151;30,8 %;+63
AfD;189;38,6 %;+128;186;37,9 %;+81
CDU;112;22,9 %;-31;55;11,2 %;-80
GRÜNE/B 90;1;0,2 %;-55;10;2,0 %;-37
DIE LINKE;-;-;-68;8;1,6 %;-60
BVB / FREIE WÄHLER;38;7,8 %;-11;9;1,8 %;-32
FDP;6;1,2 %;-24;2;0,4 %;-40
Tierschutzpartei;-;-;-;12;2,4 %;-03
Plus;-;-;-;3;0,6 %;-04
BSW;-;-;-;49;10,0 %;+100
III. Weg;-;-;-;2;0,4 %;+04
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;3;0,6 %;+06
WU;-;-;-;1;0,2 %;+02
