Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.277;-;-;1.277;-;-
Wählende;633;49,6 %;-;633.0;49,6 %;-
Ungültige Stimmen;9;1,4 %;-;15.0;2,4 %;-
Gültige Stimmen;624;98,6 %;-;618.0;97,6 %;-
SPD;193;30,9 %;-;149.0;24,1 %;-
AfD;320;51,3 %;-;310.0;50,2 %;-
CDU;53;8,5 %;-;39.0;6,3 %;-
GRÜNE/B 90;4;0,6 %;-;7.0;1,1 %;-
DIE LINKE;14;2,2 %;-;9.0;1,5 %;-
BVB / FREIE WÄHLER;16;2,6 %;-;10.0;1,6 %;-
FDP;7;1,1 %;-;2.0;0,3 %;-
Tierschutzpartei;17;2,7 %;-;20.0;3,2 %;-
Plus;-;-;-;1.0;0,2 %;-
BSW;-;-;-;69.0;11,2 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;1.0;0,2 %;-
DLW;-;-;-;0.0;0,0 %;-
WU;-;-;-;1.0;0,2 %;-
