Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;387;-;-;387;-;-
Wählende;230;59,4 %;+65;230;59,4 %;+65
Ungültige Stimmen;3;1,3 %;-11;4;1,7 %;+00
Gültige Stimmen;227;98,7 %;+11;226;98,3 %;-00
SPD;66;29,1 %;+48;65;28,8 %;+66
AfD;74;32,6 %;+85;66;29,2 %;+38
CDU;29;12,8 %;-83;24;10,6 %;-70
GRÜNE/B 90;4;1,8 %;-65;7;3,1 %;-59
DIE LINKE;14;6,2 %;-29;4;1,8 %;-69
BVB / FREIE WÄHLER;36;15,9 %;+76;14;6,2 %;-15
FDP;4;1,8 %;-10;2;0,9 %;-21
Tierschutzpartei;-;-;-;6;2,7 %;-06
Plus;-;-;-;2;0,9 %;-21
BSW;-;-;-;35;15,5 %;+155
III. Weg;-;-;-;1;0,4 %;+04
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;0;0,0 %;00
WU;-;-;-;0;0,0 %;00
