Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;875;-;-;875;-;-
Wählende;391;44,7 %;-;391;44,7 %;-
Ungültige Stimmen;4;1,0 %;-;4;1,0 %;-
Gültige Stimmen;387;99,0 %;-;387;99,0 %;-
SPD;128;33,1 %;-;116;30,0 %;-
AfD;125;32,3 %;-;118;30,5 %;-
CDU;53;13,7 %;-;42;10,9 %;-
GRÜNE/B 90;13;3,4 %;-;18;4,7 %;-
DIE LINKE;26;6,7 %;-;14;3,6 %;-
BVB / FREIE WÄHLER;38;9,8 %;-;8;2,1 %;-
FDP;3;0,8 %;-;2;0,5 %;-
Tierschutzpartei;-;-;-;7;1,8 %;-
Plus;1;0,3 %;-;1;0,3 %;-
BSW;-;-;-;61;15,8 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
