Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.102;-;-;1.102;-;-
Wählende;447;40,6 %;-;447.0;40,6 %;-
Ungültige Stimmen;10;2,2 %;-;6.0;1,3 %;-
Gültige Stimmen;437;97,8 %;-;441.0;98,7 %;-
SPD;104;23,8 %;-;97.0;22,0 %;-
AfD;225;51,5 %;-;202.0;45,8 %;-
CDU;46;10,5 %;-;20.0;4,5 %;-
GRÜNE/B 90;5;1,1 %;-;4.0;0,9 %;-
DIE LINKE;23;5,3 %;-;10.0;2,3 %;-
BVB / FREIE WÄHLER;30;6,9 %;-;12.0;2,7 %;-
FDP;4;0,9 %;-;2.0;0,5 %;-
Tierschutzpartei;-;-;-;15.0;3,4 %;-
Plus;-;-;-;5.0;1,1 %;-
BSW;-;-;-;64.0;14,5 %;-
III. Weg;-;-;-;3.0;0,7 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;4.0;0,9 %;-
WU;-;-;-;3.0;0,7 %;-
