Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;209;-;-;209;-;-
Wählende;131;62,7 %;-;131;62,7 %;-
Ungültige Stimmen;9;6,9 %;-;4;3,1 %;-
Gültige Stimmen;122;93,1 %;-;127;96,9 %;-
SPD;33;27,0 %;-;30;23,6 %;-
AfD;-;-;-;55;43,3 %;-
CDU;12;9,8 %;-;3;2,4 %;-
GRÜNE/B 90;4;3,3 %;-;4;3,1 %;-
DIE LINKE;13;10,7 %;-;7;5,5 %;-
BVB / FREIE WÄHLER;30;24,6 %;-;9;7,1 %;-
FDP;3;2,5 %;-;2;1,6 %;-
Tierschutzpartei;-;-;-;0;0,0 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;17;13,4 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
EB Raue;27;22,1 %;-;-;-;-
