Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.313;-;-;1.313;-;-
Wählende;655;49,9 %;-;655.0;49,9 %;-
Ungültige Stimmen;7;1,1 %;-;4.0;0,6 %;-
Gültige Stimmen;648;98,9 %;-;651.0;99,4 %;-
SPD;177;27,3 %;-;188.0;28,9 %;-
AfD;250;38,6 %;-;221.0;33,9 %;-
CDU;122;18,8 %;-;71.0;10,9 %;-
GRÜNE/B 90;13;2,0 %;-;18.0;2,8 %;-
DIE LINKE;39;6,0 %;-;16.0;2,5 %;-
BVB / FREIE WÄHLER;39;6,0 %;-;17.0;2,6 %;-
FDP;8;1,2 %;-;3.0;0,5 %;-
Tierschutzpartei;-;-;-;15.0;2,3 %;-
Plus;-;-;-;10.0;1,5 %;-
BSW;-;-;-;84.0;12,9 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;2.0;0,3 %;-
DLW;-;-;-;4.0;0,6 %;-
WU;-;-;-;2.0;0,3 %;-
