Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.401;-;-;1.401;-;-
Wählende;793;56,6 %;+45;793.0;56,6 %;+45
Ungültige Stimmen;20;2,5 %;+09;14.0;1,8 %;+04
Gültige Stimmen;773;97,5 %;-09;779.0;98,2 %;-04
SPD;256;33,1 %;+34;181.0;23,2 %;-22
AfD;358;46,3 %;+219;322.0;41,3 %;+150
CDU;74;9,6 %;-64;59.0;7,6 %;-80
GRÜNE/B 90;12;1,6 %;-58;18.0;2,3 %;-50
DIE LINKE;27;3,5 %;-86;17.0;2,2 %;-100
BVB / FREIE WÄHLER;33;4,3 %;-29;12.0;1,5 %;-47
FDP;9;1,2 %;-22;2.0;0,3 %;-41
Tierschutzpartei;-;-;-;12.0;1,5 %;-05
Plus;-;-;-;2.0;0,3 %;-04
BSW;-;-;-;143.0;18,4 %;+184
III. Weg;4;0,5 %;+05;5.0;0,6 %;+06
DKP;-;-;-;0.0;0,0 %;00
DLW;-;-;-;4.0;0,5 %;+05
WU;-;-;-;2.0;0,3 %;+03
