Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.641;-;-;1.641;-;-
Wählende;533;32,5 %;-;533;32,5 %;-
Ungültige Stimmen;6;1,1 %;-;3;0,6 %;-
Gültige Stimmen;527;98,9 %;-;530;99,4 %;-
SPD;155;29,4 %;-;154;29,1 %;-
AfD;252;47,8 %;-;237;44,7 %;-
CDU;53;10,1 %;-;35;6,6 %;-
GRÜNE/B 90;3;0,6 %;-;6;1,1 %;-
DIE LINKE;14;2,7 %;-;12;2,3 %;-
BVB / FREIE WÄHLER;26;4,9 %;-;15;2,8 %;-
FDP;4;0,8 %;-;3;0,6 %;-
Tierschutzpartei;-;-;-;7;1,3 %;-
Plus;6;1,1 %;-;3;0,6 %;-
BSW;-;-;-;49;9,2 %;-
III. Weg;-;-;-;1;0,2 %;-
DKP;1;0,2 %;-;2;0,4 %;-
DLW;-;-;-;2;0,4 %;-
WU;-;-;-;4;0,8 %;-
Demokraten BB;13;2,5 %;-;-;-;-
