Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0;-;-
Wählende;587;-;-;587;-;-
Ungültige Stimmen;7;1,2 %;-;3;0,5 %;-
Gültige Stimmen;580;98,8 %;-;584;99,5 %;-
SPD;153;26,4 %;-;187;32,0 %;-
AfD;120;20,7 %;-;125;21,4 %;-
CDU;261;45,0 %;-;147;25,2 %;-
GRÜNE/B 90;2;0,3 %;-;4;0,7 %;-
DIE LINKE;22;3,8 %;-;13;2,2 %;-
BVB / FREIE WÄHLER;12;2,1 %;-;7;1,2 %;-
FDP;2;0,3 %;-;3;0,5 %;-
Tierschutzpartei;-;-;-;8;1,4 %;-
Plus;1;0,2 %;-;1;0,2 %;-
BSW;-;-;-;81;13,9 %;-
III. Weg;1;0,2 %;-;2;0,3 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;5;0,9 %;-
WU;-;-;-;1;0,2 %;-
EB Mießner;6;1,0 %;-;-;-;-
