Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;2.730;-;-;2.73;-;-
Wählende;2.016;73,8 %;+101;2.016;73,8 %;+101
Ungültige Stimmen;35;1,7 %;+02;20.0;1,0 %;-03
Gültige Stimmen;1.981;98,3 %;-02;1.996;99,0 %;+03
SPD;640;32,3 %;+67;556.0;27,9 %;-08
AfD;747;37,7 %;+164;671.0;33,6 %;+112
CDU;349;17,6 %;-34;286.0;14,3 %;-51
GRÜNE/B 90;34;1,7 %;-86;72.0;3,6 %;-59
DIE LINKE;93;4,7 %;-66;43.0;2,2 %;-69
BVB / FREIE WÄHLER;99;5,0 %;-32;33.0;1,7 %;-27
FDP;8;0,4 %;-20;10.0;0,5 %;-19
Tierschutzpartei;-;-;-;28.0;1,4 %;-17
Plus;-;-;-;5.0;0,3 %;-08
BSW;-;-;-;270.0;13,5 %;+135
III. Weg;11;0,6 %;+06;3.0;0,2 %;+02
DKP;-;-;-;0.0;0,0 %;00
DLW;-;-;-;13.0;0,7 %;+07
WU;-;-;-;6.0;0,3 %;+03
