Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;94;-;-;94;-;-
Wählende;60;63,8 %;-;60;63,8 %;-
Ungültige Stimmen;1;1,7 %;-;1;1,7 %;-
Gültige Stimmen;59;98,3 %;-;59;98,3 %;-
SPD;27;45,8 %;-;27;45,8 %;-
AfD;13;22,0 %;-;10;16,9 %;-
CDU;11;18,6 %;-;12;20,3 %;-
GRÜNE/B 90;2;3,4 %;-;2;3,4 %;-
DIE LINKE;0;0,0 %;-;0;0,0 %;-
BVB / FREIE WÄHLER;5;8,5 %;-;1;1,7 %;-
FDP;1;1,7 %;-;1;1,7 %;-
Tierschutzpartei;-;-;-;0;0,0 %;-
Plus;0;0,0 %;-;0;0,0 %;-
BSW;-;-;-;6;10,2 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
