Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;230;-;-;230;-;-
Wählende;124;53,9 %;-;124;53,9 %;-
Ungültige Stimmen;0;0,0 %;-;0;0,0 %;-
Gültige Stimmen;124;100,0 %;-;124;100,0 %;-
SPD;34;27,4 %;-;40;32,3 %;-
AfD;65;52,4 %;-;61;49,2 %;-
CDU;11;8,9 %;-;8;6,5 %;-
GRÜNE/B 90;2;1,6 %;-;1;0,8 %;-
DIE LINKE;4;3,2 %;-;1;0,8 %;-
BVB / FREIE WÄHLER;7;5,6 %;-;1;0,8 %;-
FDP;1;0,8 %;-;1;0,8 %;-
Tierschutzpartei;-;-;-;1;0,8 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;8;6,5 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;2;1,6 %;-
