Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.153;-;-;1.153;-;-
Wählende;684;59,3 %;+18;684.0;59,3 %;+18
Ungültige Stimmen;22;3,2 %;+09;16.0;2,3 %;+04
Gültige Stimmen;662;96,8 %;-09;668.0;97,7 %;-04
SPD;180;27,2 %;+18;166.0;24,9 %;-01
AfD;321;48,5 %;+205;284.0;42,5 %;+144
CDU;69;10,4 %;-115;45.0;6,7 %;-139
GRÜNE/B 90;8;1,2 %;-36;13.0;1,9 %;-29
DIE LINKE;18;2,7 %;-76;8.0;1,2 %;-65
BVB / FREIE WÄHLER;58;8,8 %;+15;38.0;5,7 %;-14
FDP;8;1,2 %;-11;5.0;0,7 %;-17
Tierschutzpartei;-;-;-;9.0;1,3 %;-09
Plus;-;-;-;3.0;0,4 %;-11
BSW;-;-;-;81.0;12,1 %;+121
III. Weg;-;-;-;6.0;0,9 %;+09
DKP;-;-;-;0.0;0,0 %;00
DLW;-;-;-;3.0;0,4 %;+04
WU;-;-;-;7.0;1,0 %;+10
