Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;251;-;-;251;-;-
Wählende;150;59,8 %;-;150;59,8 %;-
Ungültige Stimmen;2;1,3 %;-;2;1,3 %;-
Gültige Stimmen;148;98,7 %;-;148;98,7 %;-
SPD;33;22,3 %;-;25;16,9 %;-
AfD;90;60,8 %;-;81;54,7 %;-
CDU;6;4,1 %;-;4;2,7 %;-
GRÜNE/B 90;0;0,0 %;-;0;0,0 %;-
DIE LINKE;9;6,1 %;-;7;4,7 %;-
BVB / FREIE WÄHLER;5;3,4 %;-;1;0,7 %;-
FDP;1;0,7 %;-;2;1,4 %;-
Tierschutzpartei;-;-;-;4;2,7 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;21;14,2 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;2;1,4 %;-
WU;-;-;-;1;0,7 %;-
Die PARTEI;4;2,7 %;-;-;-;-
