Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;170;-;-;170;-;-
Wählende;125;73,5 %;-;125;73,5 %;-
Ungültige Stimmen;6;4,8 %;-;4;3,2 %;-
Gültige Stimmen;119;95,2 %;-;121;96,8 %;-
SPD;18;15,1 %;-;14;11,6 %;-
AfD;86;72,3 %;-;83;68,6 %;-
CDU;10;8,4 %;-;9;7,4 %;-
GRÜNE/B 90;0;0,0 %;-;1;0,8 %;-
DIE LINKE;2;1,7 %;-;1;0,8 %;-
BVB / FREIE WÄHLER;3;2,5 %;-;0;0,0 %;-
FDP;0;0,0 %;-;1;0,8 %;-
Tierschutzpartei;-;-;-;2;1,7 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;9;7,4 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;0;0,0 %;-;0;0,0 %;-
DLW;-;-;-;1;0,8 %;-
WU;-;-;-;0;0,0 %;-
