Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;872;-;-;872;-;-
Wählende;440;50,5 %;-;440;50,5 %;-
Ungültige Stimmen;6;1,4 %;-;2;0,5 %;-
Gültige Stimmen;434;98,6 %;-;438;99,5 %;-
SPD;111;25,6 %;-;113;25,8 %;-
AfD;194;44,7 %;-;184;42,0 %;-
CDU;59;13,6 %;-;41;9,4 %;-
GRÜNE/B 90;7;1,6 %;-;10;2,3 %;-
DIE LINKE;29;6,7 %;-;11;2,5 %;-
BVB / FREIE WÄHLER;33;7,6 %;-;12;2,7 %;-
FDP;1;0,2 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;10;2,3 %;-
Plus;-;-;-;3;0,7 %;-
BSW;-;-;-;48;11,0 %;-
III. Weg;-;-;-;1;0,2 %;-
DKP;-;-;-;2;0,5 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;3;0,7 %;-
