Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;755;-;-;755;-;-
Wählende;366;48,5 %;-;366;48,5 %;-
Ungültige Stimmen;4;1,1 %;-;1;0,3 %;-
Gültige Stimmen;362;98,9 %;-;365;99,7 %;-
SPD;70;19,3 %;-;82;22,5 %;-
AfD;199;55,0 %;-;190;52,1 %;-
CDU;60;16,6 %;-;35;9,6 %;-
GRÜNE/B 90;9;2,5 %;-;7;1,9 %;-
DIE LINKE;6;1,7 %;-;1;0,3 %;-
BVB / FREIE WÄHLER;15;4,1 %;-;5;1,4 %;-
FDP;2;0,6 %;-;4;1,1 %;-
Tierschutzpartei;-;-;-;3;0,8 %;-
Plus;-;-;-;1;0,3 %;-
BSW;-;-;-;36;9,9 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;1;0,3 %;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;1;0,3 %;-
