Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;180;-;-;180;-;-
Wählende;126;70,0 %;-;126;70,0 %;-
Ungültige Stimmen;1;0,8 %;-;2;1,6 %;-
Gültige Stimmen;125;99,2 %;-;124;98,4 %;-
SPD;37;29,6 %;-;41;33,1 %;-
AfD;45;36,0 %;-;43;34,7 %;-
CDU;31;24,8 %;-;12;9,7 %;-
GRÜNE/B 90;2;1,6 %;-;2;1,6 %;-
DIE LINKE;4;3,2 %;-;2;1,6 %;-
BVB / FREIE WÄHLER;5;4,0 %;-;3;2,4 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;1;0,8 %;-
Plus;1;0,8 %;-;0;0,0 %;-
BSW;-;-;-;20;16,1 %;-
III. Weg;0;0,0 %;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
