Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.336;-;-;1.336;-;-
Wählende;607;45,4 %;-;607.0;45,4 %;-
Ungültige Stimmen;9;1,5 %;-;7.0;1,2 %;-
Gültige Stimmen;598;98,5 %;-;600.0;98,8 %;-
SPD;295;49,3 %;-;230.0;38,3 %;-
AfD;123;20,6 %;-;116.0;19,3 %;-
CDU;53;8,9 %;-;43.0;7,2 %;-
GRÜNE/B 90;40;6,7 %;-;64.0;10,7 %;-
DIE LINKE;39;6,5 %;-;42.0;7,0 %;-
BVB / FREIE WÄHLER;18;3,0 %;-;3.0;0,5 %;-
FDP;8;1,3 %;-;8.0;1,3 %;-
Tierschutzpartei;-;-;-;17.0;2,8 %;-
Plus;22;3,7 %;-;16.0;2,7 %;-
BSW;-;-;-;56.0;9,3 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;1.0;0,2 %;-
DLW;-;-;-;2.0;0,3 %;-
WU;-;-;-;2.0;0,3 %;-
