Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;540;-;-;540;-;-
Wählende;214;39,6 %;-;214;39,6 %;-
Ungültige Stimmen;10;4,7 %;-;4;1,9 %;-
Gültige Stimmen;204;95,3 %;-;210;98,1 %;-
SPD;62;30,4 %;-;60;28,6 %;-
AfD;96;47,1 %;-;94;44,8 %;-
CDU;12;5,9 %;-;9;4,3 %;-
GRÜNE/B 90;1;0,5 %;-;1;0,5 %;-
DIE LINKE;10;4,9 %;-;6;2,9 %;-
BVB / FREIE WÄHLER;21;10,3 %;-;5;2,4 %;-
FDP;2;1,0 %;-;1;0,5 %;-
Tierschutzpartei;-;-;-;5;2,4 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;27;12,9 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;2;1,0 %;-
WU;-;-;-;0;0,0 %;-
