Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;147;-;-;147;-;-
Wählende;85;57,8 %;-;85;57,8 %;-
Ungültige Stimmen;6;7,1 %;-;2;2,4 %;-
Gültige Stimmen;79;92,9 %;-;83;97,6 %;-
SPD;16;20,3 %;-;12;14,5 %;-
AfD;44;55,7 %;-;39;47,0 %;-
CDU;9;11,4 %;-;13;15,7 %;-
GRÜNE/B 90;1;1,3 %;-;1;1,2 %;-
DIE LINKE;5;6,3 %;-;2;2,4 %;-
BVB / FREIE WÄHLER;3;3,8 %;-;1;1,2 %;-
FDP;1;1,3 %;-;1;1,2 %;-
Tierschutzpartei;-;-;-;3;3,6 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;10;12,0 %;-
III. Weg;0;0,0 %;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;1,2 %;-
WU;-;-;-;0;0,0 %;-
