Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;739;-;-;739;-;-
Wählende;394;53,3 %;-;394;53,3 %;-
Ungültige Stimmen;6;1,5 %;-;5;1,3 %;-
Gültige Stimmen;388;98,5 %;-;389;98,7 %;-
SPD;104;26,8 %;-;106;27,2 %;-
AfD;165;42,5 %;-;146;37,5 %;-
CDU;85;21,9 %;-;60;15,4 %;-
GRÜNE/B 90;2;0,5 %;-;4;1,0 %;-
DIE LINKE;13;3,4 %;-;6;1,5 %;-
BVB / FREIE WÄHLER;16;4,1 %;-;5;1,3 %;-
FDP;3;0,8 %;-;2;0,5 %;-
Tierschutzpartei;-;-;-;8;2,1 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;49;12,6 %;-
III. Weg;-;-;-;1;0,3 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;2;0,5 %;-
WU;-;-;-;0;0,0 %;-
