Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.234;-;-;1.234;-;-
Wählende;489;39,6 %;-;489.0;39,6 %;-
Ungültige Stimmen;12;2,5 %;-;13.0;2,7 %;-
Gültige Stimmen;477;97,5 %;-;476.0;97,3 %;-
SPD;197;41,3 %;-;187.0;39,3 %;-
AfD;172;36,1 %;-;152.0;31,9 %;-
CDU;42;8,8 %;-;30.0;6,3 %;-
GRÜNE/B 90;5;1,0 %;-;3.0;0,6 %;-
DIE LINKE;24;5,0 %;-;22.0;4,6 %;-
BVB / FREIE WÄHLER;27;5,7 %;-;9.0;1,9 %;-
FDP;6;1,3 %;-;1.0;0,2 %;-
Tierschutzpartei;-;-;-;9.0;1,9 %;-
Plus;4;0,8 %;-;2.0;0,4 %;-
BSW;-;-;-;59.0;12,4 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;2.0;0,4 %;-
WU;-;-;-;0.0;0,0 %;-
