Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0.0;-;-
Wählende;1.391;-;-;1.391;-;-
Ungültige Stimmen;13;0,9 %;-;6.0;0,4 %;-
Gültige Stimmen;1.378;99,1 %;-;1.385;99,6 %;-
SPD;543;39,4 %;-;484.0;34,9 %;-
AfD;346;25,1 %;-;296.0;21,4 %;-
CDU;244;17,7 %;-;190.0;13,7 %;-
GRÜNE/B 90;10;0,7 %;-;25.0;1,8 %;-
DIE LINKE;107;7,8 %;-;39.0;2,8 %;-
BVB / FREIE WÄHLER;88;6,4 %;-;26.0;1,9 %;-
FDP;11;0,8 %;-;4.0;0,3 %;-
Tierschutzpartei;29;2,1 %;-;21.0;1,5 %;-
Plus;-;-;-;7.0;0,5 %;-
BSW;-;-;-;286.0;20,6 %;-
III. Weg;-;-;-;1.0;0,1 %;-
DKP;-;-;-;1.0;0,1 %;-
DLW;-;-;-;1.0;0,1 %;-
WU;-;-;-;4.0;0,3 %;-
