Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;152;-;-;152;-;-
Wählende;87;57,2 %;-;87;57,2 %;-
Ungültige Stimmen;3;3,4 %;-;0;0,0 %;-
Gültige Stimmen;84;96,6 %;-;87;100,0 %;-
SPD;22;26,2 %;-;23;26,4 %;-
AfD;40;47,6 %;-;38;43,7 %;-
CDU;7;8,3 %;-;5;5,7 %;-
GRÜNE/B 90;0;0,0 %;-;0;0,0 %;-
DIE LINKE;1;1,2 %;-;0;0,0 %;-
BVB / FREIE WÄHLER;12;14,3 %;-;6;6,9 %;-
FDP;1;1,2 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;1;1,1 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;12;13,8 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;1;1,2 %;-;0;0,0 %;-
WU;-;-;-;2;2,3 %;-
