Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;425;-;-;425;-;-
Wählende;247;58,1 %;-;247;58,1 %;-
Ungültige Stimmen;3;1,2 %;-;1;0,4 %;-
Gültige Stimmen;244;98,8 %;-;246;99,6 %;-
SPD;55;22,5 %;-;67;27,2 %;-
AfD;55;22,5 %;-;64;26,0 %;-
CDU;103;42,2 %;-;55;22,4 %;-
GRÜNE/B 90;7;2,9 %;-;12;4,9 %;-
DIE LINKE;11;4,5 %;-;5;2,0 %;-
BVB / FREIE WÄHLER;9;3,7 %;-;6;2,4 %;-
FDP;4;1,6 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;4;1,6 %;-
Plus;-;-;-;2;0,8 %;-
BSW;-;-;-;29;11,8 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;1;0,4 %;-
DLW;-;-;-;1;0,4 %;-
WU;-;-;-;0;0,0 %;-
