Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;17.410;-;-;17.410;-;-
Wählende;14.062;80,8 %;+138;14.062;80,8 %;+138
Ungültige Stimmen;153;1,1 %;+03;72;0,5 %;-03
Gültige Stimmen;13.909;98,9 %;-03;13.990;99,5 %;+03
SPD;3.572;25,7 %;+01;4.138;29,6 %;+57
AfD;3.622;26,0 %;+83;3.315;23,7 %;+41
CDU;1.939;13,9 %;+20;1.696;12,1 %;-07
GRÜNE/B 90;551;4,0 %;-51;644;4,6 %;-77
DIE LINKE;873;6,3 %;-69;453;3,2 %;-94
BVB / FREIE WÄHLER;3.079;22,1 %;+35;1.057;7,6 %;-41
FDP;137;1,0 %;-13;122;0,9 %;-23
Tierschutzpartei;-;-;-;285;2,0 %;-03
Plus;-;-;-;124;0,9 %;-04
BSW;-;-;-;2.078;14,9 %;+149
III. Weg;-;-;-;5;0,0 %;+00
DKP;-;-;-;7;0,1 %;+01
DLW;-;-;-;31;0,2 %;+02
WU;-;-;-;35;0,3 %;+03
dieBasis;71;0,5 %;+05;-;-;-
EB Link;65;0,5 %;+05;-;-;-
