Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;949;-;-;949;-;-
Wählende;424;44,7 %;-;424;44,7 %;-
Ungültige Stimmen;4;0,9 %;-;2;0,5 %;-
Gültige Stimmen;420;99,1 %;-;422;99,5 %;-
SPD;177;42,1 %;-;174;41,2 %;-
AfD;88;21,0 %;-;85;20,1 %;-
CDU;78;18,6 %;-;82;19,4 %;-
GRÜNE/B 90;18;4,3 %;-;24;5,7 %;-
DIE LINKE;10;2,4 %;-;2;0,5 %;-
BVB / FREIE WÄHLER;33;7,9 %;-;13;3,1 %;-
FDP;16;3,8 %;-;11;2,6 %;-
Tierschutzpartei;-;-;-;5;1,2 %;-
Plus;-;-;-;2;0,5 %;-
BSW;-;-;-;24;5,7 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
