Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;641;-;-;641;-;-
Wählende;331;51,6 %;-;331;51,6 %;-
Ungültige Stimmen;8;2,4 %;-;6;1,8 %;-
Gültige Stimmen;323;97,6 %;-;325;98,2 %;-
SPD;111;34,4 %;-;113;34,8 %;-
AfD;117;36,2 %;-;101;31,1 %;-
CDU;41;12,7 %;-;24;7,4 %;-
GRÜNE/B 90;5;1,5 %;-;4;1,2 %;-
DIE LINKE;38;11,8 %;-;15;4,6 %;-
BVB / FREIE WÄHLER;9;2,8 %;-;6;1,8 %;-
FDP;2;0,6 %;-;1;0,3 %;-
Tierschutzpartei;-;-;-;5;1,5 %;-
Plus;-;-;-;1;0,3 %;-
BSW;-;-;-;53;16,3 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;1;0,3 %;-
DLW;-;-;-;1;0,3 %;-
WU;-;-;-;0;0,0 %;-
