Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;877;-;-;877;-;-
Wählende;392;44,7 %;-;392;44,7 %;-
Ungültige Stimmen;5;1,3 %;-;2;0,5 %;-
Gültige Stimmen;387;98,7 %;-;390;99,5 %;-
SPD;110;28,4 %;-;94;24,1 %;-
AfD;184;47,5 %;-;172;44,1 %;-
CDU;49;12,7 %;-;26;6,7 %;-
GRÜNE/B 90;8;2,1 %;-;10;2,6 %;-
DIE LINKE;12;3,1 %;-;5;1,3 %;-
BVB / FREIE WÄHLER;20;5,2 %;-;8;2,1 %;-
FDP;4;1,0 %;-;4;1,0 %;-
Tierschutzpartei;-;-;-;13;3,3 %;-
Plus;-;-;-;3;0,8 %;-
BSW;-;-;-;52;13,3 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;1;0,3 %;-
DLW;-;-;-;2;0,5 %;-
WU;-;-;-;0;0,0 %;-
