Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;3.750;-;-;3.750;-;-
Wählende;2.633;70,2 %;+116;2.633;70,2 %;+116
Ungültige Stimmen;45;1,7 %;+08;36;1,4 %;+04
Gültige Stimmen;2.588;98,3 %;-08;2.597;98,6 %;-04
SPD;679;26,2 %;+19;663;25,5 %;+02
AfD;1.052;40,6 %;+141;1.015;39,1 %;+111
CDU;528;20,4 %;-32;385;14,8 %;-46
GRÜNE/B 90;17;0,7 %;-51;33;1,3 %;-50
DIE LINKE;103;4,0 %;-72;58;2,2 %;-78
BVB / FREIE WÄHLER;144;5,6 %;-09;91;3,5 %;-13
FDP;13;0,5 %;-17;9;0,3 %;-24
Tierschutzpartei;-;-;-;39;1,5 %;-07
Plus;18;0,7 %;+07;8;0,3 %;-06
BSW;-;-;-;276;10,6 %;+106
III. Weg;10;0,4 %;+04;9;0,3 %;+03
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;10;0,4 %;+04
WU;-;-;-;1;0,0 %;+00
EB Mießner;24;0,9 %;+09;-;-;-
