Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.188;-;-;1.188;-;-
Wählende;624;52,5 %;-;624.0;52,5 %;-
Ungültige Stimmen;10;1,6 %;-;8.0;1,3 %;-
Gültige Stimmen;614;98,4 %;-;616.0;98,7 %;-
SPD;228;37,1 %;-;194.0;31,5 %;-
AfD;184;30,0 %;-;169.0;27,4 %;-
CDU;122;19,9 %;-;106.0;17,2 %;-
GRÜNE/B 90;10;1,6 %;-;29.0;4,7 %;-
DIE LINKE;26;4,2 %;-;24.0;3,9 %;-
BVB / FREIE WÄHLER;29;4,7 %;-;12.0;1,9 %;-
FDP;11;1,8 %;-;5.0;0,8 %;-
Tierschutzpartei;-;-;-;13.0;2,1 %;-
Plus;4;0,7 %;-;7.0;1,1 %;-
BSW;-;-;-;52.0;8,4 %;-
III. Weg;-;-;-;1.0;0,2 %;-
DKP;-;-;-;1.0;0,2 %;-
DLW;-;-;-;2.0;0,3 %;-
WU;-;-;-;1.0;0,2 %;-
