Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.062;-;-;1.062;-;-
Wählende;593;55,8 %;+20;593.0;55,8 %;+20
Ungültige Stimmen;11;1,9 %;-06;7.0;1,2 %;-07
Gültige Stimmen;582;98,1 %;+06;586.0;98,8 %;+07
SPD;156;26,8 %;-33;141.0;24,1 %;-41
AfD;263;45,2 %;+154;226.0;38,6 %;+83
CDU;65;11,2 %;+10;50.0;8,5 %;-11
GRÜNE/B 90;2;0,3 %;-50;7.0;1,2 %;-50
DIE LINKE;46;7,9 %;-71;17.0;2,9 %;-117
BVB / FREIE WÄHLER;47;8,1 %;+11;15.0;2,6 %;-33
FDP;3;0,5 %;-20;3.0;0,5 %;-11
Tierschutzpartei;-;-;-;14.0;2,4 %;-01
Plus;-;-;-;5.0;0,9 %;+01
BSW;-;-;-;106.0;18,1 %;+181
III. Weg;-;-;-;1.0;0,2 %;+02
DKP;-;-;-;0.0;0,0 %;00
DLW;-;-;-;1.0;0,2 %;+02
WU;-;-;-;0.0;0,0 %;00
