Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;382;-;-;382;-;-
Wählende;262;68,6 %;-;262;68,6 %;-
Ungültige Stimmen;2;0,8 %;-;1;0,4 %;-
Gültige Stimmen;260;99,2 %;-;261;99,6 %;-
SPD;74;28,5 %;-;73;28,0 %;-
AfD;108;41,5 %;-;96;36,8 %;-
CDU;56;21,5 %;-;38;14,6 %;-
GRÜNE/B 90;1;0,4 %;-;6;2,3 %;-
DIE LINKE;9;3,5 %;-;9;3,4 %;-
BVB / FREIE WÄHLER;9;3,5 %;-;3;1,1 %;-
FDP;3;1,2 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;5;1,9 %;-
Plus;-;-;-;1;0,4 %;-
BSW;-;-;-;28;10,7 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,4 %;-
WU;-;-;-;1;0,4 %;-
