Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;313;-;-;313;-;-
Wählende;180;57,5 %;-;180;57,5 %;-
Ungültige Stimmen;2;1,1 %;-;1;0,6 %;-
Gültige Stimmen;178;98,9 %;-;179;99,4 %;-
SPD;74;41,6 %;-;57;31,8 %;-
AfD;67;37,6 %;-;64;35,8 %;-
CDU;20;11,2 %;-;30;16,8 %;-
GRÜNE/B 90;1;0,6 %;-;4;2,2 %;-
DIE LINKE;2;1,1 %;-;2;1,1 %;-
BVB / FREIE WÄHLER;5;2,8 %;-;1;0,6 %;-
FDP;3;1,7 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;1;0,6 %;-
Plus;2;1,1 %;-;1;0,6 %;-
BSW;-;-;-;14;7,8 %;-
III. Weg;-;-;-;1;0,6 %;-
DKP;-;-;-;0;0,0 %;-
DLW;4;2,2 %;-;1;0,6 %;-
WU;-;-;-;3;1,7 %;-
