Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;260;-;-;260;-;-
Wählende;178;68,5 %;+140;178;68,5 %;+140
Ungültige Stimmen;2;1,1 %;+05;1;0,6 %;+00
Gültige Stimmen;176;98,9 %;-05;177;99,4 %;-00
SPD;43;24,4 %;+45;48;27,1 %;+34
AfD;86;48,9 %;+154;78;44,1 %;+85
CDU;21;11,9 %;-148;14;7,9 %;-129
GRÜNE/B 90;2;1,1 %;-16;0;0,0 %;-23
DIE LINKE;5;2,8 %;-50;1;0,6 %;-80
BVB / FREIE WÄHLER;17;9,7 %;+38;5;2,8 %;-03
FDP;2;1,1 %;-22;1;0,6 %;-25
Tierschutzpartei;-;-;-;3;1,7 %;-01
Plus;-;-;-;1;0,6 %;-01
BSW;-;-;-;25;14,1 %;+141
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;0;0,0 %;00
WU;-;-;-;1;0,6 %;+06
