Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;674;-;-;674;-;-
Wählende;316;46,9 %;-;316;46,9 %;-
Ungültige Stimmen;4;1,3 %;-;3;0,9 %;-
Gültige Stimmen;312;98,7 %;-;313;99,1 %;-
SPD;102;32,7 %;-;88;28,1 %;-
AfD;130;41,7 %;-;118;37,7 %;-
CDU;41;13,1 %;-;27;8,6 %;-
GRÜNE/B 90;3;1,0 %;-;10;3,2 %;-
DIE LINKE;15;4,8 %;-;8;2,6 %;-
BVB / FREIE WÄHLER;18;5,8 %;-;10;3,2 %;-
FDP;2;0,6 %;-;1;0,3 %;-
Tierschutzpartei;-;-;-;4;1,3 %;-
Plus;-;-;-;5;1,6 %;-
BSW;-;-;-;39;12,5 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;1;0,3 %;-;3;1,0 %;-
WU;-;-;-;0;0,0 %;-
