Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;928;-;-;928;-;-
Wählende;428;46,1 %;-;428;46,1 %;-
Ungültige Stimmen;9;2,1 %;-;4;0,9 %;-
Gültige Stimmen;419;97,9 %;-;424;99,1 %;-
SPD;170;40,6 %;-;172;40,6 %;-
AfD;106;25,3 %;-;96;22,6 %;-
CDU;96;22,9 %;-;76;17,9 %;-
GRÜNE/B 90;11;2,6 %;-;11;2,6 %;-
DIE LINKE;6;1,4 %;-;2;0,5 %;-
BVB / FREIE WÄHLER;12;2,9 %;-;8;1,9 %;-
FDP;8;1,9 %;-;3;0,7 %;-
Tierschutzpartei;-;-;-;12;2,8 %;-
Plus;10;2,4 %;-;5;1,2 %;-
BSW;-;-;-;38;9,0 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;1;0,2 %;-
