Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;995;-;-;995;-;-
Wählende;489;49,1 %;-;489;49,1 %;-
Ungültige Stimmen;3;0,6 %;-;2;0,4 %;-
Gültige Stimmen;486;99,4 %;-;487;99,6 %;-
SPD;212;43,6 %;-;190;39,0 %;-
AfD;124;25,5 %;-;115;23,6 %;-
CDU;99;20,4 %;-;79;16,2 %;-
GRÜNE/B 90;11;2,3 %;-;33;6,8 %;-
DIE LINKE;6;1,2 %;-;4;0,8 %;-
BVB / FREIE WÄHLER;12;2,5 %;-;4;0,8 %;-
FDP;8;1,6 %;-;10;2,1 %;-
Tierschutzpartei;-;-;-;11;2,3 %;-
Plus;14;2,9 %;-;9;1,8 %;-
BSW;-;-;-;30;6,2 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;2;0,4 %;-
WU;-;-;-;0;0,0 %;-
