Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;882;-;-;882;-;-
Wählende;480;54,4 %;-;480;54,4 %;-
Ungültige Stimmen;10;2,1 %;-;6;1,2 %;-
Gültige Stimmen;470;97,9 %;-;474;98,8 %;-
SPD;164;34,9 %;-;146;30,8 %;-
AfD;198;42,1 %;-;185;39,0 %;-
CDU;41;8,7 %;-;35;7,4 %;-
GRÜNE/B 90;4;0,9 %;-;8;1,7 %;-
DIE LINKE;19;4,0 %;-;12;2,5 %;-
BVB / FREIE WÄHLER;35;7,4 %;-;12;2,5 %;-
FDP;8;1,7 %;-;6;1,3 %;-
Tierschutzpartei;-;-;-;19;4,0 %;-
Plus;-;-;-;3;0,6 %;-
BSW;-;-;-;46;9,7 %;-
III. Weg;-;-;-;1;0,2 %;-
DKP;1;0,2 %;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;1;0,2 %;-
