Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.259;-;-;1.259;-;-
Wählende;546;43,4 %;-;546.0;43,4 %;-
Ungültige Stimmen;6;1,1 %;-;4.0;0,7 %;-
Gültige Stimmen;540;98,9 %;-;542.0;99,3 %;-
SPD;179;33,1 %;-;168.0;31,0 %;-
AfD;195;36,1 %;-;174.0;32,1 %;-
CDU;49;9,1 %;-;45.0;8,3 %;-
GRÜNE/B 90;17;3,1 %;-;31.0;5,7 %;-
DIE LINKE;32;5,9 %;-;18.0;3,3 %;-
BVB / FREIE WÄHLER;53;9,8 %;-;11.0;2,0 %;-
FDP;6;1,1 %;-;3.0;0,6 %;-
Tierschutzpartei;-;-;-;10.0;1,8 %;-
Plus;9;1,7 %;-;5.0;0,9 %;-
BSW;-;-;-;75.0;13,8 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;1.0;0,2 %;-
DLW;-;-;-;0.0;0,0 %;-
WU;-;-;-;1.0;0,2 %;-
