Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;185;-;-;185;-;-
Wählende;125;67,6 %;-;125;67,6 %;-
Ungültige Stimmen;4;3,2 %;-;3;2,4 %;-
Gültige Stimmen;121;96,8 %;-;122;97,6 %;-
SPD;30;24,8 %;-;31;25,4 %;-
AfD;51;42,1 %;-;46;37,7 %;-
CDU;14;11,6 %;-;12;9,8 %;-
GRÜNE/B 90;2;1,7 %;-;4;3,3 %;-
DIE LINKE;12;9,9 %;-;2;1,6 %;-
BVB / FREIE WÄHLER;5;4,1 %;-;2;1,6 %;-
FDP;1;0,8 %;-;0;0,0 %;-
Tierschutzpartei;5;4,1 %;-;5;4,1 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;18;14,8 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;1;0,8 %;-;1;0,8 %;-
WU;-;-;-;1;0,8 %;-
