Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;218;-;-;218;-;-
Wählende;142;65,1 %;+113;142;65,1 %;+113
Ungültige Stimmen;2;1,4 %;-05;2;1,4 %;-02
Gültige Stimmen;140;98,6 %;+05;140;98,6 %;+02
SPD;43;30,7 %;+41;42;30,0 %;+02
AfD;67;47,9 %;+171;63;45,0 %;+138
CDU;13;9,3 %;-85;16;11,4 %;-37
GRÜNE/B 90;1;0,7 %;-59;0;0,0 %;-51
DIE LINKE;2;1,4 %;-92;1;0,7 %;-76
BVB / FREIE WÄHLER;5;3,6 %;-15;2;1,4 %;-26
FDP;2;1,4 %;-12;0;0,0 %;-36
Tierschutzpartei;6;4,3 %;+43;1;0,7 %;-09
Plus;-;-;-;0;0,0 %;-11
BSW;-;-;-;11;7,9 %;+79
III. Weg;-;-;-;1;0,7 %;+07
DKP;-;-;-;0;0,0 %;00
DLW;1;0,7 %;+07;1;0,7 %;+07
WU;-;-;-;2;1,4 %;+14
