Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;200;-;-;200;-;-
Wählende;111;55,5 %;+33;111;55,5 %;+33
Ungültige Stimmen;2;1,8 %;-13;2;1,8 %;-10
Gültige Stimmen;109;98,2 %;+13;109;98,2 %;+10
SPD;30;27,5 %;+24;25;22,9 %;-53
AfD;49;45,0 %;+212;49;45,0 %;+199
CDU;12;11,0 %;-26;10;9,2 %;-52
GRÜNE/B 90;2;1,8 %;-54;1;0,9 %;-55
DIE LINKE;6;5,5 %;-57;4;3,7 %;-65
BVB / FREIE WÄHLER;8;7,3 %;-74;4;3,7 %;-78
FDP;2;1,8 %;-16;1;0,9 %;-17
Tierschutzpartei;-;-;-;0;0,0 %;-13
Plus;-;-;-;0;0,0 %;-03
BSW;-;-;-;15;13,8 %;+138
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;0;0,0 %;00
WU;-;-;-;0;0,0 %;00
