Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.195;-;-;1.195;-;-
Wählende;506;42,3 %;-;506;42,3 %;-
Ungültige Stimmen;10;2,0 %;-;7;1,4 %;-
Gültige Stimmen;496;98,0 %;-;499;98,6 %;-
SPD;161;32,5 %;-;135;27,1 %;-
AfD;164;33,1 %;-;151;30,3 %;-
CDU;91;18,3 %;-;78;15,6 %;-
GRÜNE/B 90;13;2,6 %;-;20;4,0 %;-
DIE LINKE;27;5,4 %;-;11;2,2 %;-
BVB / FREIE WÄHLER;11;2,2 %;-;7;1,4 %;-
FDP;14;2,8 %;-;4;0,8 %;-
Tierschutzpartei;-;-;-;14;2,8 %;-
Plus;10;2,0 %;-;3;0,6 %;-
BSW;-;-;-;67;13,4 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;4;0,8 %;-
DLW;-;-;-;5;1,0 %;-
WU;-;-;-;0;0,0 %;-
EB Müller;5;1,0 %;-;-;-;-
