Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.081;-;-;1.081;-;-
Wählende;583;53,9 %;-;583.0;53,9 %;-
Ungültige Stimmen;4;0,7 %;-;1.0;0,2 %;-
Gültige Stimmen;579;99,3 %;-;582.0;99,8 %;-
SPD;185;32,0 %;-;165.0;28,4 %;-
AfD;224;38,7 %;-;198.0;34,0 %;-
CDU;79;13,6 %;-;58.0;10,0 %;-
GRÜNE/B 90;5;0,9 %;-;26.0;4,5 %;-
DIE LINKE;28;4,8 %;-;20.0;3,4 %;-
BVB / FREIE WÄHLER;54;9,3 %;-;21.0;3,6 %;-
FDP;4;0,7 %;-;5.0;0,9 %;-
Tierschutzpartei;-;-;-;11.0;1,9 %;-
Plus;-;-;-;4.0;0,7 %;-
BSW;-;-;-;66.0;11,3 %;-
III. Weg;-;-;-;1.0;0,2 %;-
DKP;-;-;-;1.0;0,2 %;-
DLW;-;-;-;4.0;0,7 %;-
WU;-;-;-;2.0;0,3 %;-
