Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0;-;-
Wählende;827;-;-;827;-;-
Ungültige Stimmen;6;0,7 %;-;0;0,0 %;-
Gültige Stimmen;821;99,3 %;-;827;100,0 %;-
SPD;327;39,8 %;-;302;36,5 %;-
AfD;83;10,1 %;-;79;9,6 %;-
CDU;142;17,3 %;-;143;17,3 %;-
GRÜNE/B 90;127;15,5 %;-;113;13,7 %;-
DIE LINKE;49;6,0 %;-;39;4,7 %;-
BVB / FREIE WÄHLER;35;4,3 %;-;17;2,1 %;-
FDP;28;3,4 %;-;18;2,2 %;-
Tierschutzpartei;-;-;-;21;2,5 %;-
Plus;25;3,0 %;-;20;2,4 %;-
BSW;-;-;-;72;8,7 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,1 %;-
WU;-;-;-;2;0,2 %;-
EB Müller;5;0,6 %;-;-;-;-
