Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.252;-;-;1.252;-;-
Wählende;688;55,0 %;+84;688.0;55,0 %;+84
Ungültige Stimmen;7;1,0 %;-01;7.0;1,0 %;-04
Gültige Stimmen;681;99,0 %;+01;681.0;99,0 %;+04
SPD;242;35,5 %;+115;172.0;25,3 %;+21
AfD;281;41,3 %;+151;251.0;36,9 %;+107
CDU;85;12,5 %;-60;62.0;9,1 %;-89
GRÜNE/B 90;8;1,2 %;-105;33.0;4,8 %;-57
DIE LINKE;14;2,1 %;-78;23.0;3,4 %;-67
BVB / FREIE WÄHLER;48;7,0 %;-07;19.0;2,8 %;-33
FDP;1;0,1 %;-18;3.0;0,4 %;-22
Tierschutzpartei;-;-;-;15.0;2,2 %;-03
Plus;-;-;-;4.0;0,6 %;-02
BSW;-;-;-;91.0;13,4 %;+134
III. Weg;2;0,3 %;+03;3.0;0,4 %;+04
DKP;-;-;-;1.0;0,1 %;+01
DLW;-;-;-;4.0;0,6 %;+06
WU;-;-;-;0.0;0,0 %;00
