Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;95;-;-;95;-;-
Wählende;48;50,5 %;-;48;50,5 %;-
Ungültige Stimmen;0;0,0 %;-;0;0,0 %;-
Gültige Stimmen;48;100,0 %;-;48;100,0 %;-
SPD;13;27,1 %;-;13;27,1 %;-
AfD;15;31,2 %;-;14;29,2 %;-
CDU;14;29,2 %;-;16;33,3 %;-
GRÜNE/B 90;1;2,1 %;-;1;2,1 %;-
DIE LINKE;-;-;-;0;0,0 %;-
BVB / FREIE WÄHLER;3;6,2 %;-;0;0,0 %;-
FDP;2;4,2 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;1;2,1 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;3;6,2 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
