Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.310;-;-;1.31;-;-
Wählende;541;41,3 %;-;541.0;41,3 %;-
Ungültige Stimmen;8;1,5 %;-;3.0;0,6 %;-
Gültige Stimmen;533;98,5 %;-;538.0;99,4 %;-
SPD;178;33,4 %;-;132.0;24,5 %;-
AfD;212;39,8 %;-;191.0;35,5 %;-
CDU;48;9,0 %;-;32.0;5,9 %;-
GRÜNE/B 90;11;2,1 %;-;31.0;5,8 %;-
DIE LINKE;22;4,1 %;-;15.0;2,8 %;-
BVB / FREIE WÄHLER;40;7,5 %;-;16.0;3,0 %;-
FDP;4;0,8 %;-;5.0;0,9 %;-
Tierschutzpartei;-;-;-;21.0;3,9 %;-
Plus;18;3,4 %;-;10.0;1,9 %;-
BSW;-;-;-;78.0;14,5 %;-
III. Weg;-;-;-;2.0;0,4 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;4.0;0,7 %;-
WU;-;-;-;1.0;0,2 %;-
