Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.441;-;-;1.441;-;-
Wählende;645;44,8 %;-;645.0;44,8 %;-
Ungültige Stimmen;8;1,2 %;-;7.0;1,1 %;-
Gültige Stimmen;637;98,8 %;-;638.0;98,9 %;-
SPD;279;43,8 %;-;242.0;37,9 %;-
AfD;127;19,9 %;-;114.0;17,9 %;-
CDU;129;20,3 %;-;117.0;18,3 %;-
GRÜNE/B 90;48;7,5 %;-;69.0;10,8 %;-
DIE LINKE;12;1,9 %;-;16.0;2,5 %;-
BVB / FREIE WÄHLER;13;2,0 %;-;13.0;2,0 %;-
FDP;22;3,5 %;-;8.0;1,3 %;-
Tierschutzpartei;-;-;-;9.0;1,4 %;-
Plus;7;1,1 %;-;4.0;0,6 %;-
BSW;-;-;-;44.0;6,9 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;0.0;0,0 %;-
WU;-;-;-;2.0;0,3 %;-
