Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;132;-;-;132;-;-
Wählende;77;58,3 %;-;77;58,3 %;-
Ungültige Stimmen;1;1,3 %;-;1;1,3 %;-
Gültige Stimmen;76;98,7 %;-;76;98,7 %;-
SPD;21;27,6 %;-;18;23,7 %;-
AfD;34;44,7 %;-;32;42,1 %;-
CDU;5;6,6 %;-;5;6,6 %;-
GRÜNE/B 90;2;2,6 %;-;1;1,3 %;-
DIE LINKE;4;5,3 %;-;4;5,3 %;-
BVB / FREIE WÄHLER;10;13,2 %;-;2;2,6 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;3;3,9 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;11;14,5 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
