Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;373;-;-;373;-;-
Wählende;221;59,2 %;-;221;59,2 %;-
Ungültige Stimmen;6;2,7 %;-;3;1,4 %;-
Gültige Stimmen;215;97,3 %;-;218;98,6 %;-
SPD;76;35,3 %;-;67;30,7 %;-
AfD;55;25,6 %;-;50;22,9 %;-
CDU;26;12,1 %;-;25;11,5 %;-
GRÜNE/B 90;11;5,1 %;-;12;5,5 %;-
DIE LINKE;17;7,9 %;-;19;8,7 %;-
BVB / FREIE WÄHLER;18;8,4 %;-;6;2,8 %;-
FDP;2;0,9 %;-;1;0,5 %;-
Tierschutzpartei;-;-;-;7;3,2 %;-
Plus;10;4,7 %;-;1;0,5 %;-
BSW;-;-;-;28;12,8 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;2;0,9 %;-
