Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.050;-;-;1.050;-;-
Wählende;533;50,8 %;-;533;50,8 %;-
Ungültige Stimmen;6;1,1 %;-;5;0,9 %;-
Gültige Stimmen;527;98,9 %;-;528;99,1 %;-
SPD;226;42,9 %;-;179;33,9 %;-
AfD;144;27,3 %;-;132;25,0 %;-
CDU;65;12,3 %;-;55;10,4 %;-
GRÜNE/B 90;16;3,0 %;-;34;6,4 %;-
DIE LINKE;38;7,2 %;-;24;4,5 %;-
BVB / FREIE WÄHLER;27;5,1 %;-;9;1,7 %;-
FDP;9;1,7 %;-;4;0,8 %;-
Tierschutzpartei;-;-;-;11;2,1 %;-
Plus;-;-;-;2;0,4 %;-
BSW;-;-;-;69;13,1 %;-
III. Weg;-;-;-;2;0,4 %;-
DKP;1;0,2 %;-;0;0,0 %;-
DLW;-;-;-;4;0,8 %;-
WU;-;-;-;3;0,6 %;-
EB Schamberger;1;0,2 %;-;-;-;-
