Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;876;-;-;876;-;-
Wählende;431;49,2 %;-;431;49,2 %;-
Ungültige Stimmen;4;0,9 %;-;2;0,5 %;-
Gültige Stimmen;427;99,1 %;-;429;99,5 %;-
SPD;138;32,3 %;-;133;31,0 %;-
AfD;165;38,6 %;-;157;36,6 %;-
CDU;59;13,8 %;-;38;8,9 %;-
GRÜNE/B 90;7;1,6 %;-;16;3,7 %;-
DIE LINKE;23;5,4 %;-;11;2,6 %;-
BVB / FREIE WÄHLER;28;6,6 %;-;12;2,8 %;-
FDP;2;0,5 %;-;3;0,7 %;-
Tierschutzpartei;-;-;-;13;3,0 %;-
Plus;5;1,2 %;-;2;0,5 %;-
BSW;-;-;-;43;10,0 %;-
III. Weg;-;-;-;1;0,2 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
