Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;450;-;-;450;-;-
Wählende;196;43,6 %;-;196;43,6 %;-
Ungültige Stimmen;2;1,0 %;-;1;0,5 %;-
Gültige Stimmen;194;99,0 %;-;195;99,5 %;-
SPD;70;36,1 %;-;61;31,3 %;-
AfD;83;42,8 %;-;73;37,4 %;-
CDU;16;8,2 %;-;12;6,2 %;-
GRÜNE/B 90;4;2,1 %;-;5;2,6 %;-
DIE LINKE;14;7,2 %;-;13;6,7 %;-
BVB / FREIE WÄHLER;4;2,1 %;-;0;0,0 %;-
FDP;3;1,5 %;-;1;0,5 %;-
Tierschutzpartei;-;-;-;3;1,5 %;-
Plus;-;-;-;1;0,5 %;-
BSW;-;-;-;26;13,3 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
