Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;116;-;-;116;-;-
Wählende;75;64,7 %;+210;75;64,7 %;+210
Ungültige Stimmen;1;1,3 %;-02;1;1,3 %;-01
Gültige Stimmen;74;98,7 %;+02;74;98,7 %;+01
SPD;12;16,2 %;-176;9;12,2 %;-214
AfD;41;55,4 %;+255;42;56,8 %;+277
CDU;15;20,3 %;+58;7;9,5 %;-35
GRÜNE/B 90;0;0,0 %;-45;0;0,0 %;-45
DIE LINKE;1;1,4 %;-77;0;0,0 %;-99
BVB / FREIE WÄHLER;1;1,4 %;-30;1;1,4 %;-18
FDP;1;1,4 %;-16;1;1,4 %;-16
Tierschutzpartei;3;4,1 %;+41;4;5,4 %;+33
Plus;-;-;-;0;0,0 %;-14
BSW;-;-;-;10;13,5 %;+135
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;0;0,0 %;00
WU;-;-;-;0;0,0 %;00
