Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;728;-;-;728;-;-
Wählende;368;50,5 %;-;368;50,5 %;-
Ungültige Stimmen;12;3,3 %;-;2;0,5 %;-
Gültige Stimmen;356;96,7 %;-;366;99,5 %;-
SPD;138;38,8 %;-;119;32,5 %;-
AfD;-;-;-;153;41,8 %;-
CDU;48;13,5 %;-;24;6,6 %;-
GRÜNE/B 90;2;0,6 %;-;3;0,8 %;-
DIE LINKE;23;6,5 %;-;7;1,9 %;-
BVB / FREIE WÄHLER;29;8,1 %;-;5;1,4 %;-
FDP;13;3,7 %;-;3;0,8 %;-
Tierschutzpartei;-;-;-;5;1,4 %;-
Plus;-;-;-;3;0,8 %;-
BSW;-;-;-;37;10,1 %;-
III. Weg;-;-;-;2;0,5 %;-
DKP;-;-;-;1;0,3 %;-
DLW;-;-;-;3;0,8 %;-
WU;-;-;-;1;0,3 %;-
EB Raue;103;28,9 %;-;-;-;-
